Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2017-02-06,109.36,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-07,109.45,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-08,109.54,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-09,109.51,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-10,109.54,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-13,109.45,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-14,109.46,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-15,109.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-16,109.46,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-17,109.49,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-20,109.5,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-21,109.42,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-22,109.42,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,109.34,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,109.41,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,109.46,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,109.47,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,109.46,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,109.31,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-06,109.32,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,109.22,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,109.07,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-09,109.09,0.0,0.0,0.0,0.0,0.0,120.0
2017-03-10,108.9,-0.09,108.94,108.94,108.9,153.0,345.0
2017-03-13,109.07,0.17,109.18,109.18,109.01,1090.0,3681.0
2017-03-14,109.07,30.0,109.02,109.07,109.0,6570.0,11691.0
2017-03-15,109.1,0.03,109.07,109.1,109.04,14440.0,27570.0
2017-03-16,109.3,0.2,109.43,109.43,109.24,27800.0,64873.0
2017-03-17,109.41,0.11,109.28,109.41,109.27,31675.0,126227.0
2017-03-20,109.42,0.01,109.44,109.47,109.37,46147.0,174804.0
2017-03-21,109.42,30.0,109.45,109.64,109.41,100854.0,186986.0
2017-03-22,109.48,0.06,109.47,109.53,109.45,92618.0,183106.0
2017-03-23,109.47,-0.01,109.49,109.49,109.45,49145.0,185838.0
2017-03-24,109.39,-0.08,109.46,109.47,109.39,55021.0,183551.0
2017-03-27,109.52,0.13,109.43,109.53,109.42,64150.0,181107.0
2017-03-28,109.47,-0.05,109.5,109.54,109.47,63213.0,182427.0
2017-03-29,109.5,0.03,109.44,109.52,109.44,71186.0,180260.0
2017-03-30,109.49,-0.01,109.53,109.55,109.46,82547.0,181665.0
2017-03-31,109.46,-0.03,109.49,109.54,109.46,83590.0,182627.0
2017-04-03,109.49,0.03,109.47,109.49,109.43,75852.0,187616.0
2017-04-04,109.54,0.05,109.55,109.59,109.53,71765.0,187125.0
2017-04-05,109.52,-0.02,109.52,109.55,109.5,48883.0,189576.0
2017-04-06,109.39,-0.13,109.54,109.55,109.35,104016.0,192785.0
2017-04-07,109.37,-0.02,109.43,109.51,109.18,158844.0,197043.0
2017-04-10,109.24,-0.13,109.35,109.35,109.22,123190.0,205520.0
2017-04-11,109.37,0.13,109.26,109.38,109.24,118723.0,201749.0
2017-04-12,109.4,0.03,109.41,109.44,109.32,111711.0,197680.0
2017-04-13,109.45,0.05,109.48,109.52,109.4,120439.0,196897.0
2017-04-14,109.45,30.0,109.47,109.49,109.39,77557.0,196092.0
2017-04-17,109.45,30.0,109.5,109.52,109.45,63486.0,196744.0
2017-04-18,109.47,0.02,109.45,109.47,109.43,53851.0,199469.0
2017-04-19,109.49,0.02,109.51,109.55,109.49,68770.0,197892.0
2017-04-20,109.49,30.0,109.48,109.51,109.46,56202.0,195055.0
2017-04-21,109.43,-0.06,109.46,109.47,109.43,62712.0,195621.0
2017-04-24,109.38,-0.05,109.35,109.38,109.32,69571.0,198022.0
2017-04-25,109.43,0.05,109.41,109.44,109.36,58739.0,196142.0
2017-04-26,109.42,-0.01,109.39,109.42,109.36,61619.0,195758.0
2017-04-27,109.45,0.03,109.41,109.46,109.39,50356.0,198929.0
2017-04-28,109.44,-0.01,109.48,109.48,109.42,51112.0,194793.0
2017-05-01,109.44,-0.01,109.48,109.48,109.42,51112.0,194793.0
2017-05-02,109.38,-0.06,109.42,109.43,109.34,43384.0,196933.0
2017-05-03,109.38,-0.06,109.42,109.43,109.34,43384.0,196933.0
2017-05-04,109.41,0.03,109.36,109.42,109.34,47956.0,200422.0
2017-05-05,109.41,0.03,109.36,109.42,109.34,47956.0,200422.0
2017-05-08,109.35,-0.06,109.38,109.38,109.33,43348.0,201857.0
2017-05-09,109.35,-0.06,109.38,109.38,109.33,43348.0,201857.0
2017-05-10,109.2,-0.15,109.28,109.32,109.2,78943.0,202761.0
2017-05-11,109.26,0.06,109.23,109.27,109.19,99227.0,207162.0
