Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2017-01-02,262.85,0.95,259.65,263.0,259.65,10.0,618.0
2017-01-03,262.85,0.0,0.0,0.0,0.0,0.0,729.0
2017-01-04,265.1,0.0,0.0,0.0,0.0,0.0,743.0
2017-01-05,265.25,0.0,0.0,0.0,0.0,0.0,793.0
2017-01-06,264.5,0.0,0.0,0.0,0.0,0.0,799.0
2017-01-09,265.5,0.0,0.0,0.0,0.0,0.0,799.0
2017-01-10,265.9,0.0,0.0,0.0,0.0,0.0,829.0
2017-01-11,270.4,4.55,270.95,270.95,270.4,3.0,839.0
2017-01-12,270.4,30.0,270.4,270.4,270.4,1.0,839.0
2017-01-13,270.4,0.0,0.0,0.0,0.0,0.0,839.0
2017-01-16,268.55,-2.0,268.45,268.7,268.45,3.0,840.0
2017-01-17,268.95,0.4,268.95,268.95,268.95,1.0,840.0
2017-01-18,268.95,30.0,268.95,268.95,268.95,1.0,1578.0
2017-01-19,270.75,1.8,271.1,271.1,270.75,2.0,1579.0
2017-01-20,269.05,-1.7,269.05,269.05,269.05,1.0,1589.0
2017-01-23,269.05,0.0,0.0,0.0,0.0,0.0,1633.0
2017-01-24,268.5,-0.5,268.6,268.6,268.5,2.0,1668.0
2017-01-25,268.5,0.0,0.0,0.0,0.0,0.0,1679.0
2017-01-26,271.8,1.65,272.3,272.3,271.8,35.0,1702.0
2017-01-27,271.8,1.65,272.3,272.3,271.8,71.0,1702.0
2017-01-30,271.8,1.65,272.3,272.3,271.8,71.0,1702.0
2017-01-31,271.8,0.0,0.0,0.0,0.0,36.0,1703.0
2017-02-01,271.1,0.0,0.0,0.0,0.0,0.0,1703.0
2017-02-02,272.1,0.0,0.0,0.0,0.0,415.0,1913.0
2017-02-03,271.1,0.0,0.0,0.0,0.0,0.0,2063.0
2017-02-06,271.7,0.0,0.0,0.0,0.0,30.0,2063.0
2017-02-07,270.5,-1.45,270.3,270.5,270.3,3.0,2064.0
2017-02-08,268.3,-2.2,269.85,269.85,268.0,5.0,1745.0
2017-02-09,269.5,1.2,268.9,269.5,268.9,4.0,1751.0
2017-02-10,269.5,0.0,0.0,0.0,0.0,200.0,1871.0
2017-02-13,270.65,0.0,0.0,0.0,0.0,200.0,2071.0
2017-02-14,269.0,-1.75,271.0,271.0,269.0,2.0,2205.0
2017-02-15,270.1,1.1,269.0,270.1,269.0,4.0,2216.0
2017-02-16,269.75,-0.35,269.75,269.75,269.75,1.0,2566.0
2017-02-17,269.85,0.1,269.3,269.85,269.3,3.0,2688.0
2017-02-20,269.85,0.0,0.0,0.0,0.0,0.0,2839.0
2017-02-21,273.3,1.65,273.0,274.6,273.0,21.0,2996.0
2017-02-22,273.6,0.3,273.6,273.9,273.1,18.0,3011.0
2017-02-23,273.4,-0.2,273.35,273.4,273.35,2.0,3044.0
2017-02-24,273.0,-0.4,273.0,273.0,273.0,1.0,3074.0
2017-02-27,270.1,-2.9,271.1,271.1,269.9,13.0,3097.0
2017-02-28,271.1,1.0,271.1,271.1,271.1,1.0,3180.0
2017-03-01,271.1,1.0,271.1,271.1,271.1,1.0,3180.0
2017-03-02,273.45,2.35,273.55,274.15,272.35,49.0,3241.0
2017-03-03,270.6,-2.85,272.05,272.1,269.95,58.0,3598.0
2017-03-06,271.2,0.6,269.6,271.3,269.6,40.0,3626.0
2017-03-07,273.0,1.8,271.55,273.3,271.25,71.0,4444.0
2017-03-08,273.2,0.2,272.65,273.9,272.3,90.0,4740.0
2017-03-09,272.45,-0.75,273.8,273.8,272.45,127.0,4668.0
2017-03-10,273.0,0.55,272.0,273.7,271.3,234.0,4750.0
2017-03-13,276.15,3.15,273.55,276.8,273.55,193.0,4798.0
2017-03-14,278.5,2.35,277.25,278.6,277.0,287.0,4753.0
2017-03-15,279.0,0.5,278.1,279.1,278.1,141.0,4850.0
2017-03-16,280.8,1.8,281.55,282.35,280.3,189.0,4876.0
2017-03-17,281.9,1.1,280.8,282.4,280.45,282.0,4824.0
2017-03-20,281.95,0.05,281.9,281.95,280.8,260.0,4828.0
2017-03-21,284.6,2.65,282.8,285.2,282.25,274.0,4884.0
2017-03-22,283.3,-1.3,282.2,283.3,282.0,185.0,4895.0
2017-03-23,283.75,0.45,284.05,285.0,283.5,187.0,4943.0
2017-03-24,283.35,-0.4,283.75,284.8,282.65,131.0,4946.0
2017-03-27,281.4,-1.95,281.9,282.6,281.0,260.0,9881.0
2017-03-28,282.1,0.7,282.55,282.85,281.55,187.0,9899.0
2017-03-29,282.75,0.65,283.25,283.25,282.0,153.0,9965.0
2017-03-30,282.7,-0.05,283.2,284.05,282.0,233.0,9973.0
2017-03-31,282.25,-0.45,282.95,283.05,281.9,124.0,9974.0
2017-04-03,282.55,0.3,282.25,283.6,282.1,144.0,10001.0
2017-04-04,281.95,-0.6,282.15,282.8,281.3,167.0,10020.0
2017-04-05,281.45,-0.5,282.0,282.25,279.7,381.0,10034.0
2017-04-06,280.5,-0.95,280.5,280.5,279.05,485.0,10076.0
2017-04-07,279.75,-0.75,280.9,280.9,278.65,434.0,10197.0
2017-04-10,278.35,-1.4,279.6,279.6,277.65,527.0,11112.0
2017-04-11,276.7,-1.65,277.8,278.15,275.95,660.0,11118.0
2017-04-12,277.5,0.8,276.9,277.5,276.25,369.0,14222.0
2017-04-13,279.7,2.2,277.5,279.7,276.85,568.0,15516.0
2017-04-14,278.4,-1.3,278.9,279.0,276.75,293.0,17517.0
2017-04-17,279.1,0.7,279.0,280.05,278.4,284.0,17580.0
2017-04-18,279.0,-0.1,280.3,280.55,278.05,293.0,17756.0
2017-04-19,277.4,-1.6,278.25,279.0,276.75,435.0,18261.0
2017-04-20,278.8,1.4,276.95,278.8,276.5,441.0,20128.0
2017-04-21,281.15,2.35,279.85,281.6,279.5,357.0,20111.0
2017-04-24,282.45,1.3,282.35,283.05,281.9,335.0,20067.0
2017-04-25,285.85,3.4,282.9,285.9,282.7,599.0,20103.0
2017-04-26,287.05,1.2,286.5,287.9,286.5,693.0,20455.0
2017-04-27,287.9,0.85,287.2,288.05,286.8,335.0,21932.0
2017-04-28,288.35,0.45,288.2,289.4,287.95,776.0,23750.0
2017-05-01,288.35,0.45,288.2,289.4,287.95,3376.0,23750.0
2017-05-02,290.35,2.0,289.4,292.2,289.4,893.0,23586.0
2017-05-03,290.35,2.0,289.4,292.2,289.4,1193.0,23586.0
2017-05-04,293.45,3.1,291.35,293.45,291.35,679.0,24127.0
2017-05-05,293.45,3.1,291.35,293.45,291.35,1879.0,24127.0
2017-05-08,301.45,8.0,293.65,301.45,293.65,1214.0,26548.0
2017-05-09,301.45,8.0,293.65,301.45,293.65,3414.0,26548.0
2017-05-10,297.15,-4.3,301.75,305.8,296.55,1593.0,26609.0
2017-05-11,300.8,3.65,298.6,301.25,297.5,1361.0,28459.0
2017-05-12,299.45,-1.35,300.85,301.1,298.95,828.0,29627.0
2017-05-15,300.45,1.0,299.8,300.95,298.6,655.0,29093.0
2017-05-16,300.3,-0.15,301.5,302.9,299.2,979.0,34817.0
2017-05-17,300.35,0.05,299.7,300.8,299.0,665.0,37117.0
2017-05-18,299.55,-0.8,297.4,299.65,296.6,1200.0,39176.0
2017-05-19,299.1,-0.45,299.15,299.95,298.6,687.0,39159.0
2017-05-22,301.45,2.35,301.0,301.55,299.8,882.0,39644.0
2017-05-23,301.95,0.5,301.9,304.55,301.5,1373.0,40882.0
2017-05-24,302.8,0.85,302.95,303.65,302.25,811.0,43370.0
2017-05-25,306.5,3.7,304.0,306.5,303.25,1857.0,46340.0
2017-05-26,308.3,1.8,306.55,309.5,306.05,2167.0,46964.0
2017-05-29,307.75,-0.55,309.0,310.3,306.15,3069.0,52620.0
2017-05-30,305.35,-2.4,307.8,307.95,304.1,3247.0,57533.0
2017-05-31,306.1,0.75,304.95,307.2,304.7,3144.0,65382.0
