Date,Current Price,Change,Open,High,Low,Trading Volume,Open Interest
2017-01-27,124.89,-0.62,125.15,125.15,124.77,51108.0,70247.0
2017-01-30,124.89,-0.62,125.15,125.15,124.77,51108.0,70247.0
2017-01-31,125.26,0.37,125.1,125.33,124.91,34683.0,70089.0
2017-02-01,125.09,-0.17,125.26,125.35,124.98,38637.0,71217.0
2017-02-02,125.23,0.14,125.06,125.35,124.95,49857.0,71017.0
2017-02-03,125.0,-0.23,125.26,125.27,124.95,40386.0,73381.0
2017-02-06,125.22,0.22,125.09,125.37,125.07,41276.0,73696.0
2017-02-07,125.38,0.16,125.35,125.71,125.35,58706.0,75702.0
2017-02-08,125.55,0.17,125.59,125.6,125.29,50124.0,76311.0
2017-02-09,125.42,-0.13,125.88,125.93,125.42,51954.0,75791.0
2017-02-10,125.4,-0.02,125.17,125.4,125.13,40900.0,74586.0
2017-02-13,125.3,-0.1,125.28,125.41,125.25,29138.0,74317.0
2017-02-14,125.55,0.25,125.21,125.55,125.08,50032.0,74995.0
2017-02-15,125.35,-0.2,125.25,125.35,125.18,43000.0,75143.0
2017-02-16,125.45,0.1,125.25,125.53,125.22,50465.0,77739.0
2017-02-17,125.49,0.04,125.57,125.63,125.43,38650.0,77430.0
2017-02-20,125.0,-0.49,125.68,125.68,124.94,61223.0,78238.0
